Title: Depleted MORB Mantle of Workmann & Hart 2005

System Thermodynamic Data:
Pressure Temperature mass F phi S H V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2(absolute) rhol rhos viscosity aH2O chisqr
44001.00 1451.02 100.138999 0.0000000000000000 0.000000 256.886249 -1145215.343072 30.269328 125.251264 -19.918851 1469.157730 -5.634 -5.634 0.000000 3.308266 0.000 0 0.000
43901.00 1450.80 100.138999 0.0000000000000000 0.000000 256.886249 -1145518.046107 30.271279 125.258313 -19.926020 1469.087218 -5.639 -5.639 0.000000 3.308053 0.000 0 0.000
43801.00 1450.58 100.138999 0.0000000000000000 0.000000 256.886249 -1145820.768663 30.273233 125.265364 -19.933194 1469.016892 -5.644 -5.644 0.000000 3.307840 0.000 0 0.000
43701.00 1450.36 100.138999 0.0000000000000000 0.000000 256.886249 -1146123.510767 30.275189 125.272415 -19.940375 1468.946756 -5.649 -5.649 0.000000 3.307626 0.000 0 0.000
43601.00 1450.14 100.138999 0.0000000000000000 0.000000 256.886249 -1146426.272444 30.277147 125.279467 -19.947561 1468.876809 -5.653 -5.653 0.000000 3.307412 0.000 0 0.000
43501.00 1449.91 100.138999 0.0000000000000000 0.000000 256.886249 -1146729.053721 30.279109 125.286519 -19.954754 1468.807055 -5.658 -5.658 0.000000 3.307198 0.000 0 0.000
43401.00 1449.69 100.138999 0.0000000000000000 0.000000 256.886249 -1147031.854626 30.281073 125.293573 -19.961952 1468.737495 -5.663 -5.663 0.000000 3.306983 0.000 0 0.000
43301.00 1449.47 100.138999 0.0000000000000000 0.000000 256.886249 -1147334.675185 30.283039 125.300628 -19.969157 1468.668130 -5.668 -5.668 0.000000 3.306768 0.000 0 0.000
43201.00 1449.25 100.138999 0.0000000000000000 0.000000 256.886249 -1147637.515425 30.285009 125.307683 -19.976368 1468.598962 -5.673 -5.673 0.000000 3.306553 0.000 0 0.000
43101.00 1449.03 100.138999 0.0000000000000000 0.000000 256.886249 -1147940.375374 30.286981 125.314740 -19.983585 1468.529994 -5.678 -5.678 0.000000 3.306338 0.000 0 0.000
43001.00 1448.81 100.138999 0.0000000000000000 0.000000 256.886249 -1148243.255060 30.288956 125.321797 -19.990809 1468.461226 -5.683 -5.683 0.000000 3.306122 0.000 0 0.000
42901.00 1448.59 100.138999 0.0000000000000000 0.000000 256.886249 -1148546.154511 30.290934 125.328856 -19.998039 1468.392662 -5.688 -5.688 0.000000 3.305907 0.000 0 0.000
42801.00 1448.37 100.138999 0.0000000000000000 0.000000 256.886249 -1148849.073754 30.292915 125.335916 -20.005276 1468.324302 -5.693 -5.693 0.000000 3.305690 0.000 0 0.000
42701.00 1448.15 100.138999 0.0000000000000000 0.000000 256.886249 -1149152.012818 30.294898 125.342977 -20.012519 1468.256149 -5.698 -5.698 0.000000 3.305474 0.000 0 0.000
42601.00 1447.92 100.138999 0.0000000000000000 0.000000 256.886249 -1149454.971732 30.296885 125.350038 -20.019768 1468.188204 -5.703 -5.703 0.000000 3.305257 0.000 0 0.000
42501.00 1447.70 100.138999 0.0000000000000000 0.000000 256.886249 -1149757.950524 30.298874 125.357102 -20.027025 1468.120470 -5.708 -5.708 0.000000 3.305040 0.000 0 0.000
42401.00 1447.48 100.138999 0.0000000000000000 0.000000 256.886249 -1150060.949223 30.300866 125.364166 -20.034288 1468.052949 -5.714 -5.714 0.000000 3.304823 0.000 0 0.000
42301.00 1447.26 100.138999 0.0000000000000000 0.000000 256.886249 -1150363.967858 30.302861 125.371232 -20.041558 1467.985642 -5.719 -5.719 0.000000 3.304605 0.000 0 0.000
42201.00 1447.04 100.138999 0.0000000000000000 0.000000 256.886249 -1150667.006459 30.304859 125.378298 -20.048834 1467.918552 -5.724 -5.724 0.000000 3.304388 0.000 0 0.000
42101.00 1446.82 100.138999 0.0000000000000000 0.000000 256.886249 -1150970.065056 30.306860 125.385367 -20.056118 1467.851681 -5.729 -5.729 0.000000 3.304169 0.000 0 0.000
42001.00 1446.60 100.138999 0.0000000000000000 0.000000 256.886249 -1151273.143678 30.308864 125.392436 -20.063409 1467.785031 -5.734 -5.734 0.000000 3.303951 0.000 0 0.000
41901.00 1446.37 100.138999 0.0000000000000000 0.000000 256.886249 -1151576.242355 30.310871 125.399507 -20.070706 1467.718603 -5.739 -5.739 0.000000 3.303732 0.000 0 0.000
41801.00 1446.15 100.138999 0.0000000000000000 0.000000 256.886249 -1151879.361118 30.312882 125.406579 -20.078011 1467.652401 -5.744 -5.744 0.000000 3.303513 0.000 0 0.000
41701.00 1445.93 100.138999 0.0000000000000000 0.000000 256.886249 -1152182.499997 30.314895 125.413653 -20.085323 1467.586427 -5.750 -5.750 0.000000 3.303294 0.000 0 0.000
41601.00 1445.71 100.138999 0.0000000000000000 0.000000 256.886249 -1152485.659023 30.316911 125.420729 -20.092643 1467.520682 -5.755 -5.755 0.000000 3.303074 0.000 0 0.000
41501.00 1445.49 100.138999 0.0000000000000000 0.000000 256.886249 -1152788.838227 30.318930 125.427805 -20.099969 1467.455170 -5.760 -5.760 0.000000 3.302854 0.000 0 0.000
41401.00 1445.26 100.138999 0.0000000000000000 0.000000 256.886249 -1153092.037641 30.320953 125.434884 -20.107304 1467.389892 -5.765 -5.765 0.000000 3.302634 0.000 0 0.000
41301.00 1445.04 100.138999 0.0000000000000000 0.000000 256.886249 -1153395.257296 30.322979 125.441964 -20.114645 1467.324850 -5.770 -5.770 0.000000 3.302413 0.000 0 0.000
41201.00 1444.82 100.138999 0.0000000000000000 0.000000 256.886249 -1153698.497224 30.325008 125.449046 -20.121994 1467.260048 -5.776 -5.776 0.000000 3.302192 0.000 0 0.000
41101.00 1444.60 100.138999 0.0000000000000000 0.000000 256.886249 -1154001.757457 30.327040 125.456129 -20.129351 1467.195487 -5.781 -5.781 0.000000 3.301971 0.000 0 0.000
41001.00 1444.38 100.138999 0.0000000000000000 0.000000 256.886249 -1154305.038028 30.329075 125.463214 -20.136716 1467.131171 -5.786 -5.786 0.000000 3.301749 0.000 0 0.000
40901.00 1444.15 100.138999 0.0000000000000000 0.000000 256.886249 -1154608.338969 30.331114 125.470301 -20.144088 1467.067101 -5.792 -5.792 0.000000 3.301527 0.000 0 0.000
40801.00 1443.93 100.138999 0.0000000000000000 0.000000 256.886249 -1154911.660312 30.333156 125.477390 -20.151469 1467.003280 -5.797 -5.797 0.000000 3.301305 0.000 0 0.000
40701.00 1443.71 100.138999 0.0000000000000000 0.000000 256.886249 -1155215.002093 30.335201 125.484481 -20.158857 1466.939711 -5.802 -5.802 0.000000 3.301082 0.000 0 0.000
40601.00 1443.49 100.138999 0.0000000000000000 0.000000 256.886249 -1155518.364343 30.337250 125.491573 -20.166253 1466.876396 -5.808 -5.808 0.000000 3.300860 0.000 0 0.000
40501.00 1443.26 100.138999 0.0000000000000000 0.000000 256.886249 -1155821.747096 30.339302 125.498668 -20.173658 1466.813339 -5.813 -5.813 0.000000 3.300636 0.000 0 0.000
40401.00 1443.04 100.138999 0.0000000000000000 0.000000 256.886249 -1156125.150388 30.341357 125.505765 -20.181071 1466.750541 -5.818 -5.818 0.000000 3.300413 0.000 0 0.000
40301.00 1442.82 100.138999 0.0000000000000000 0.000000 256.886249 -1156428.574251 30.343416 125.512863 -20.188492 1466.688005 -5.824 -5.824 0.000000 3.300189 0.000 0 0.000
40201.00 1442.60 100.138999 0.0000000000000000 0.000000 256.886249 -1156732.018721 30.345479 125.519964 -20.195921 1466.625736 -5.829 -5.829 0.000000 3.299964 0.000 0 0.000
40101.00 1442.37 100.138999 0.0000000000000000 0.000000 256.886249 -1157035.483834 30.347544 125.527067 -20.203359 1466.563734 -5.835 -5.835 0.000000 3.299740 0.000 0 0.000
40001.00 1442.15 100.138999 0.0000000000000000 0.000000 256.886249 -1157338.969623 30.349614 125.534172 -20.210806 1466.502003 -5.840 -5.840 0.000000 3.299515 0.000 0 0.000
39901.00 1441.93 100.138999 0.0000000000000000 0.000000 256.886249 -1157642.476125 30.351687 125.541279 -20.218261 1466.440547 -5.846 -5.846 0.000000 3.299289 0.000 0 0.000
39801.00 1441.70 100.138999 0.0000000000000000 0.000000 256.886249 -1157946.003376 30.353764 125.548389 -20.225725 1466.379367 -5.851 -5.851 0.000000 3.299064 0.000 0 0.000
39701.00 1441.48 100.138999 0.0000000000000000 0.000000 256.886249 -1158249.551413 30.355844 125.555501 -20.233198 1466.318468 -5.857 -5.857 0.000000 3.298838 0.000 0 0.000
39601.00 1441.26 100.138999 0.0000000000000000 0.000000 256.886249 -1158553.120271 30.357928 125.562616 -20.240680 1466.257852 -5.862 -5.862 0.000000 3.298611 0.000 0 0.000
39501.00 1441.03 100.138999 0.0000000000000000 0.000000 256.886249 -1158856.709987 30.360016 125.569733 -20.248171 1466.197522 -5.868 -5.868 0.000000 3.298384 0.000 0 0.000
